epoch,train_loss,test_loss,r2,mse,mae,best_loss
1,1.0933056061936057,0.5646120020245298,-0.09586489270886345,0.5646120054272503,0.595875858016945,0.5646120020245298
2,0.5492530031188408,0.39872852771719236,0.22610112543246152,0.3987285280098433,0.47067348221552885,0.39872852771719236
3,0.4769566170611785,0.3735618321266686,0.2749475837161163,0.3735618336910029,0.4630848306124328,0.3735618321266686
4,0.44996466098930904,0.3749421683935401,0.27226846268732585,0.374942171638602,0.47478927194450365,0.3735618321266686
5,0.44256584830149687,0.36218569069079243,0.29702773569624763,0.36218568780606264,0.48056639928576134,0.36218569069079243
6,0.412571063919447,0.3363426396104156,0.34718692828759623,0.3363426459237666,0.44675179210043164,0.3363426396104156
7,0.39973311167253583,0.3242208307439631,0.3707143553806618,0.3242208343008732,0.4155780611734632,0.3242208307439631
8,0.39216442574711385,0.31979973234469417,0.379295343546705,0.3197997336987715,0.4226702613375759,0.31979973234469417
9,0.3745016707709773,0.4044510348187829,0.21499422983244498,0.40445102778195935,0.46810934689290123,0.31979973234469417
10,0.3805410270469501,0.31690693399056946,0.3849100240422565,0.31690693547563437,0.4127201294934519,0.31690693399056946
11,0.36191530370000585,0.3123768886048819,0.3937024620949291,0.3123768915673538,0.4306336564918211,0.3123768886048819
12,0.3605110104799666,0.3290333278843614,0.361373704444366,0.3290333286988837,0.44833873600966884,0.3123768886048819
13,0.34612715406402034,0.32794640849492945,0.3634833253864793,0.3279464088433954,0.4642815440671099,0.3123768886048819
14,0.340603868561993,0.300747393851131,0.4162743441860808,0.30074739627231806,0.40174380713177155,0.300747393851131
15,0.35049315467600406,0.2917629784159085,0.43371235159612864,0.29176297821134267,0.42191409496187987,0.2917629784159085
16,0.332394515657504,0.32176470578871613,0.3754814951369916,0.3217647064005441,0.43767666070543,0.2917629784159085
17,0.33327911271780086,0.2737214249043813,0.4687294877356978,0.2737214334993763,0.40954282209166115,0.2737214249043813
18,0.3251393941109058,0.3066932050019902,0.4047340238040744,0.3066932053565485,0.3939311081535237,0.2737214249043813
19,0.3162928308815901,0.27167114380041996,0.47270892915572493,0.27167114389197056,0.38971411169197095,0.27167114380041996
20,0.31624231445255563,0.2759794577756333,0.46434685459577174,0.2759794557269785,0.3828973421929668,0.27167114380041996
21,0.3134871778598868,0.2701918151446142,0.4755801884248493,0.270191812393327,0.4027733497221672,0.2701918151446142
22,0.3111352530680288,0.33107291248622844,0.35741504385047274,0.3310729115996544,0.44532507045080694,0.2701918151446142
23,0.29449151064428325,0.29349025066847595,0.4303598599002143,0.29349025049846683,0.3942360899309821,0.2701918151446142
24,0.30166074462593295,0.2532290662631903,0.508503465262591,0.2532290668174155,0.37673453460329515,0.2532290662631903
25,0.29224231251041294,0.2717380033342387,0.4725791621146449,0.2717380025255393,0.3944051617481669,0.2532290662631903
26,0.296240167238226,0.2881423094588847,0.4407397644929463,0.2881423113617736,0.40828950501056793,0.2532290662631903
27,0.2830329373108214,0.28995515550479806,0.43722118566008183,0.28995515513868,0.4313225987771229,0.2532290662631903
28,0.277518802970203,0.23429565173858324,0.5452516474928943,0.23429565175603,0.3683534364941934,0.23429565173858324
29,0.2784608055307695,0.23984189253805646,0.5344868505136201,0.2398418953221153,0.3687401514294961,0.23429565173858324
30,0.2815447076636167,0.3047410883953248,0.4085229289854867,0.30474108391613725,0.4111329645762323,0.23429565173858324
31,0.2647211272127395,0.23682676235716318,0.5403389689497178,0.2368267642159118,0.36426748781730095,0.23429565173858324
32,0.26269439373838765,0.21331015642282683,0.5859827495988117,0.21331015491577884,0.3562512696233485,0.21331015642282683
33,0.2538238013759379,0.22473839818098862,0.5638014789444228,0.22473839920978267,0.348564782547702,0.21331015642282683
34,0.25688481829059656,0.21713470524362943,0.5785596220765765,0.2171347020335455,0.3522143143655291,0.21331015642282683
35,0.2641836220747598,0.24096164724688238,0.5323135178645931,0.2409616407520418,0.37027785959257986,0.21331015642282683
36,0.24360995533849863,0.2107255547661362,0.5909992436014655,0.2107255546079336,0.34793460635598833,0.2107255547661362
37,0.24225532055691898,0.23403351139915682,0.5457604434733856,0.23403350966095082,0.36183451966628233,0.2107255547661362
38,0.23699825063075988,0.23249224010416364,0.5487519209622589,0.23249223927678134,0.3795924200919275,0.2107255547661362
39,0.23899348050998415,0.20503052158611543,0.6020528257625863,0.20503052300990668,0.3354153192522984,0.20503052158611543
40,0.23406746620760233,0.2271119379251085,0.5591946345422314,0.227111939665288,0.35744948536379684,0.20503052158611543
41,0.23608314710272288,0.2132783490392739,0.5860444893340314,0.21327834534148835,0.3401753465393794,0.20503052158611543
42,0.23506605352335308,0.2248884803669641,0.5635101884849245,0.2248884780120085,0.3455506991345197,0.20503052158611543
43,0.22607071267233955,0.20346160439549543,0.6050979650339308,0.20346160497791363,0.35216569971576356,0.20346160439549543
44,0.22365242276421035,0.22440203398066377,0.5644543367135837,0.22440203353481925,0.3686129595590242,0.20346160439549543
45,0.23061490296131343,0.22138488488119157,0.5703103708345764,0.22138488498767395,0.35618043905221225,0.20346160439549543
46,0.2228820718540679,0.24506937089513559,0.5243407592577454,0.24506936904569337,0.393166662150808,0.20346160439549543
47,0.2192015848349576,0.23044264405388412,0.5527300137622855,0.23044264450598195,0.35048916229725596,0.20346160439549543
48,0.2129883187129525,0.2080678922053421,0.5961575442808449,0.20806789259999942,0.3352796772020229,0.20346160439549543
49,0.22303046543602129,0.19795554547658087,0.6157847721179026,0.19795554340094285,0.3300037249012249,0.19795554547658087
50,0.21840409074058975,0.20293992819977943,0.6061104981706632,0.20293992719747223,0.3323169301767818,0.19795554547658087
51,0.21751391138405746,0.21493154915185692,0.5828357597378339,0.21493154845460624,0.3506370358246805,0.19795554547658087
