epoch,train_loss,test_loss,r2,mse,mae,best_loss
1,0.45602390590275443,0.2595350572041103,0.24264734300762691,0.2595350543373018,0.41571622235434397,0.2595350572041103
2,0.36287356901538464,0.21939958844866073,0.35976717167154015,0.2193995892859521,0.3690731610570635,0.21939958844866073
3,0.28674301666806834,0.18854999542236328,0.4497897731671544,0.18854999688664162,0.35304129123687744,0.18854999542236328
4,0.2725327423838682,0.18657561710902623,0.45555128003914624,0.18657560228291054,0.361521099294935,0.18657561710902623
5,0.20561959577161212,0.2557552882603237,0.2536770924092405,0.25575530050156203,0.4109886033194406,0.18657561710902623
6,0.2730245608692021,0.22027247292654856,0.35722001218057,0.2202724682159872,0.38917586633137297,0.18657561710902623
7,0.21081600205380788,0.2784851959773472,0.1873487040469598,0.278485189568134,0.4243167894227164,0.18657561710902623
8,0.2399479066158912,0.2167161532810756,0.36759780162594213,0.21671613270605203,0.3807388629232134,0.18657561710902623
9,0.20180163041565768,0.2850401742117746,0.16822049565101482,0.28504018156503513,0.4165878210748945,0.18657561710902623
10,0.20615303406650706,0.2776124136788504,0.18989559162802216,0.2776124038181414,0.44339137417929514,0.18657561710902623
11,0.21631388597248136,0.33526975767953054,0.021644918119493428,0.33526975444358903,0.4600372995649065,0.18657561710902623
12,0.22711368193922116,0.2681847299848284,0.21740661634861125,0.26818472804542026,0.4302248443875994,0.18657561710902623
13,0.1796789025497991,0.4131111076899937,-0.20550497548287616,0.4131111133330145,0.5193402341433934,0.18657561710902623
14,0.24685299858566404,0.3000122479030064,0.12453031315374852,0.3000122474629287,0.44801065751484465,0.18657561710902623
15,0.1923087691353966,0.32172250747680664,0.06117745440629163,0.32172246064517446,0.4353447215897696,0.18657561710902623
16,0.20443311148835708,0.2736144747052874,0.20156199753983972,0.27361447595152655,0.4258776988301958,0.18657561710902623
17,0.17141991593810016,0.3485626493181501,-0.017145290650865563,0.34856266211087117,0.4756626657077244,0.18657561710902623
18,0.21675488560698752,0.27645206451416016,0.19328157345236985,0.2764520712192474,0.4219954695020403,0.18657561710902623
19,0.18651798468844807,0.29453972407749723,0.14049970363307895,0.294539741903569,0.41948814051491873,0.18657561710902623
20,0.16532720728640177,0.25430750846862793,0.25790192326065076,0.25430750508622524,0.41152356352124897,0.18657561710902623
21,0.17721289119055106,0.30295794350760324,0.11593442014088962,0.3029579498904208,0.43879679271153044,0.18657561710902623
22,0.17811092369749335,0.25750538281032015,0.24857014757904328,0.25750538507810056,0.42757147550582886,0.18657561710902623
23,0.18989672101745309,0.26683856759752544,0.22133484750292554,0.2668385735470216,0.40180871316364836,0.18657561710902623
24,0.15251221692608308,0.2928649697984968,0.14538689862810572,0.29286496278068547,0.458488540990012,0.18657561710902623
25,0.18753659124522246,0.23576607022966659,0.3120079361819823,0.2357660675222795,0.3779439926147461,0.18657561710902623
26,0.15583490216454796,0.2501305512019566,0.27009072758758657,0.2501305579743465,0.3945368528366089,0.18657561710902623
27,0.14925749420888665,0.24801225321633474,0.2762722237261922,0.2480122384287467,0.39746953759874615,0.18657561710902623
28,0.16597959514736205,0.21014227185930526,0.38678109701373653,0.210142263102674,0.36117730821881977,0.18657561710902623
29,0.14783967180942842,0.2877551828111921,0.16029785232225302,0.2877551699496946,0.42973642689841135,0.18657561710902623
30,0.16742169452730074,0.21712744235992432,0.36639754177015316,0.21712744638405265,0.3650380287851606,0.18657561710902623
31,0.11988734713820524,0.24205313410077775,0.2936615903044959,0.24205312524927486,0.4007584878376552,0.18657561710902623
32,0.12211053315983263,0.327420711517334,0.04454932308747794,0.3274207082521668,0.4605300596782139,0.18657561710902623
33,0.16146900025449057,0.23383138860974992,0.3176535778236057,0.23383137844883453,0.3959769010543823,0.18657561710902623
34,0.15086258872765904,0.2515535695212228,0.2659382017471381,0.2515535753886086,0.4007039751325335,0.18657561710902623
35,0.15981774525933487,0.2559206485748291,0.2531945651764901,0.2559206564033535,0.3978524889264788,0.18657561710902623
36,0.1439483519210372,0.20552839551653182,0.4002448672748925,0.20552840149665436,0.3310015542166574,0.18657561710902623
37,0.11665996244942495,0.2771930353982108,0.1911193559369846,0.2771930354651155,0.3842980180467878,0.18657561710902623
38,0.14155631098362018,0.14579715047563827,0.5745474517179184,0.14579713851514953,0.2899963515145438,0.14579715047563827
39,0.13224774119696875,0.2309509515762329,0.3260590209602696,0.23095094075437064,0.3696589895657131,0.14579715047563827
40,0.11382930734476378,0.2070563350405012,0.3957861952429479,0.20705633128920095,0.34141336168561665,0.14579715047563827
41,0.1383522189287252,0.32398509979248047,0.05457475991611016,0.32398511947057174,0.40711298159190584,0.14579715047563827
42,0.13317115545677122,0.15377186025891984,0.5512763388221749,0.15377185081611547,0.30480187279837473,0.14579715047563827
43,0.1291120159187058,0.219808714730399,0.35857327861696797,0.21980872114273048,0.3654540181159973,0.14579715047563827
44,0.10088972234196036,0.1921382290976388,0.4393188760463239,0.1921382392043053,0.34999814203807283,0.14579715047563827
45,0.12403498249229535,0.249453033719744,0.2720678376112148,0.2494530276947923,0.36149661030088154,0.14579715047563827
46,0.10817857340786809,0.13737204245158605,0.5991328420856362,0.13737204015961066,0.30200513771602083,0.13737204245158605
47,0.12160103903837906,0.2628559044429234,0.23295670770494736,0.2628559109245511,0.3904576131275722,0.13737204245158605
48,0.12427192048508992,0.22371016229901994,0.34718844938583937,0.22371015628769442,0.38009690386908396,0.13737204245158605
49,0.11545086213091547,0.2364530393055507,0.3100032447031358,0.23645304961323582,0.36371498448508127,0.13737204245158605
50,0.1289976348508467,0.25220554215567453,0.2640357042632022,0.25220553690655023,0.4001888036727905,0.13737204245158605
51,0.1235436878001043,0.20451840332576207,0.4031921606756592,0.2045184018011972,0.3561764785221645,0.13737204245158605
52,0.11307705245738806,0.3101190839494978,0.09503742585900599,0.3101190821533919,0.4449917418616159,0.13737204245158605
53,0.13252261326857662,0.27097793987819124,0.20925568803684735,0.2709779467695666,0.419794499874115,0.13737204245158605
54,0.1379963335140731,0.42295864650181364,-0.23424114162075726,0.42295862937614614,0.5274372867175511,0.13737204245158605
55,0.15091960080141245,0.22987307821001327,0.3292043273054971,0.22987308455926886,0.3725248745509556,0.13737204245158605
56,0.11611421533333238,0.39357669012887136,-0.14850127340539498,0.39357667481284253,0.4860889230455671,0.13737204245158605
57,0.16761326375453509,0.2277512890951974,0.3353959654765082,0.22775128946907688,0.371962981564658,0.13737204245158605
58,0.12493420083819376,0.3045139653342111,0.11139378933827626,0.3045139659038349,0.43898132017680574,0.13737204245158605
59,0.1234648410490779,0.2529078892299107,0.261986135163907,0.2529078979831801,0.38785084656306673,0.13737204245158605
60,0.1290490786263416,0.39943388530186247,-0.1655931920936755,0.39943385641052487,0.5004401462418693,0.13737204245158605
61,0.17382078175974447,0.22259439740862166,0.35044436659199796,0.22259439516740745,0.3774440288543701,0.13737204245158605
62,0.10812813852184502,0.3720452444893973,-0.08567008047547886,0.37204522982405513,0.48105812072753906,0.13737204245158605
63,0.12869018791315628,0.25940591948372976,0.2430241446637591,0.25940592923633893,0.4237004518508911,0.13737204245158605
64,0.15910465680351554,0.1944640874862671,0.432531799601625,0.19446408336369814,0.34190194947378977,0.13737204245158605
65,0.09794962492793105,0.2054257903780256,0.40054429834200045,0.20542579030548122,0.3572471397263663,0.13737204245158605
66,0.11533162483310168,0.30502642904009136,0.10989835685444693,0.3050264314604882,0.44507882424763273,0.13737204245158605
67,0.13146028352915778,0.2172185012272426,0.36613186401976283,0.2172184907459455,0.36593157052993774,0.13737204245158605
68,0.1345373738643735,0.31375622749328613,0.08442383276421184,0.3137562245534866,0.4559304118156433,0.13737204245158605
69,0.13303167141916217,0.2666712147848947,0.22182321122281634,0.26667121755584894,0.4109377350125994,0.13737204245158605
