epoch,train_loss,test_loss,r2,mse,mae,best_loss
1,0.534497781233354,0.5855392456054688,0.030032472858285475,0.5855392956249375,0.6274048566818238,0.5855392456054688
2,0.520709904757413,0.42676639556884766,0.29304573801190426,0.4267663494090129,0.4923090934753418,0.42676639556884766
3,0.44766300374811346,0.5233893871307373,0.13298611601216803,0.5233893761611512,0.5323906660079956,0.42676639556884766
4,0.4273048314181241,0.4446133613586426,0.26348149967522183,0.4446133626408482,0.540606164932251,0.42676639556884766
5,0.4477500915527344,0.49271583557128906,0.1837980235329837,0.49271580441100016,0.4900979518890381,0.42676639556884766
6,0.39670315655795013,0.44420886039733887,0.26415161342291704,0.4442088357666648,0.5356567621231079,0.42676639556884766
7,0.411405086517334,0.4724704742431641,0.21733518890733738,0.47247045841635327,0.47348272800445557,0.42676639556884766
8,0.36732461235739966,0.45285420417785643,0.24983025227837752,0.4528541970620836,0.5555291175842285,0.42676639556884766
9,0.3758091493086381,0.44663081169128416,0.26013951511631084,0.4466308150089503,0.44825623035430906,0.42676639556884766
10,0.3423200087113814,0.40665383338928224,0.3263628047359478,0.40665387013934834,0.5093680381774902,0.40665383338928224
11,0.37245854464444245,0.43872547149658203,0.2732349631240343,0.4387254994310865,0.4379217863082886,0.40665383338928224
12,0.32762989130887116,0.3814049243927002,0.3681886402235899,0.38140491121540665,0.46753041744232177,0.3814049243927002
13,0.3357930400154807,0.45560312271118164,0.24527659135043856,0.45560310085282935,0.433678412437439,0.3814049243927002
14,0.32993026213212445,0.3738610506057739,0.380685297841559,0.373861066813879,0.46020259857177737,0.3738610506057739
15,0.3197032321583141,0.44060916900634767,0.27011460123905473,0.4406091650684402,0.42525548934936525,0.3738610506057739
16,0.32170857082713733,0.38309307098388673,0.36539208526733036,0.3830931046584283,0.4807255744934082,0.3738610506057739
17,0.30500739270990546,0.43428936004638674,0.2805835505380989,0.43428938525420335,0.42797486782073973,0.3738610506057739
18,0.30886015025052155,0.4772740364074707,0.20937791997373,0.4772740147376794,0.5519016504287719,0.3738610506057739
19,0.3480534987016158,0.3886984586715698,0.35610661512602926,0.38869845483144444,0.4090646028518677,0.3738610506057739
20,0.29883571104569867,0.4730381965637207,0.21639473367529305,0.47303818205526793,0.5240887880325318,0.3738610506057739
21,0.32506283846768463,0.3637765169143677,0.39739070096874307,0.36377653335630383,0.39086265563964845,0.3637765169143677
22,0.26509562405672943,0.44708929061889646,0.2593801084701951,0.447089245234929,0.47266645431518556,0.3637765169143677
23,0.30382813106883655,0.3680868625640869,0.39025050907417336,0.3680868456251005,0.42989652156829833,0.3637765169143677
24,0.2798731977289373,0.4793871879577637,0.20587738454050963,0.47938717934837316,0.46625452041625975,0.3637765169143677
25,0.33151095563715155,0.3753849983215332,0.37816085753529305,0.3753849930870956,0.4569118022918701,0.3637765169143677
26,0.2717400680888783,0.4705941677093506,0.2204433600000102,0.4705941519820044,0.45127553939819337,0.3637765169143677
27,0.30694241957231,0.36993727684020994,0.3871852348713357,0.3699372565382532,0.4442537069320679,0.3637765169143677
28,0.2719031030481512,0.44089617729187014,0.2696391188178572,0.4408961990507123,0.43152384757995604,0.3637765169143677
29,0.28820352120832965,0.3815342426300049,0.36797439109255825,0.3815342467671258,0.4526004076004028,0.3637765169143677
30,0.26119869405573065,0.439937162399292,0.27122781655495287,0.4399371515280791,0.436970853805542,0.3637765169143677
31,0.27628135681152344,0.37469658851623533,0.37930123891243117,0.37469658023859437,0.4442335367202759,0.3637765169143677
32,0.25213362953879614,0.43467369079589846,0.2799469602917265,0.434673675030956,0.4342264413833618,0.3637765169143677
33,0.28126196427778766,0.3754135608673096,0.3781135668778821,0.3754135409894275,0.4242133378982544,0.3637765169143677
34,0.24409278956326572,0.42979607582092283,0.2880268687896417,0.4297960850104687,0.4611945390701294,0.3637765169143677
35,0.27649797092784534,0.4155397415161133,0.3116430411576272,0.41553973462062005,0.4166360855102539,0.3637765169143677
36,0.3013247143138539,0.4853060722351074,0.19607259410512823,0.48530602706712217,0.5601346969604493,0.3637765169143677
37,0.29145349155772815,0.39432268142700194,0.3467898777495757,0.3943226800640218,0.414748215675354,0.3637765169143677
38,0.29247932000593707,0.4714334011077881,0.21905314208758153,0.4714333833938099,0.5425284385681153,0.3637765169143677
39,0.2714956456964666,0.3982684135437012,0.3402536506155557,0.3982683975494069,0.41153290271759035,0.3637765169143677
40,0.27076378735629,0.46749162673950195,0.22558280943796194,0.4674916258462417,0.5408664226531983,0.3637765169143677
41,0.2617389072071422,0.39066615104675295,0.35284702275645397,0.3906661695916796,0.4183173418045044,0.3637765169143677
42,0.25504805824973364,0.4361297607421875,0.2775349191403733,0.4361297494223777,0.5167009115219117,0.3637765169143677
43,0.25991624051874335,0.38690528869628904,0.3590771030655753,0.3869052634439868,0.39261713027954104,0.3637765169143677
44,0.24980601397427646,0.42907233238220216,0.2892257878297587,0.4290723347913968,0.5067476511001587,0.3637765169143677
45,0.2526107701388272,0.38117179870605467,0.3685747761937991,0.3811718129129531,0.391554594039917,0.3637765169143677
46,0.24682792750271884,0.4379220962524414,0.2745658315894106,0.43792209543870514,0.510653281211853,0.3637765169143677
47,0.2519166252829812,0.35678668022155763,0.40896966710586335,0.3567866708235101,0.373980450630188,0.35678668022155763
48,0.2449367263100364,0.41258440017700193,0.3165386871249988,0.41258438507421713,0.4476816415786743,0.35678668022155763
49,0.2617331851612438,0.3984276294708252,0.33998988237828587,0.39842762624886063,0.4745739221572876,0.35678668022155763
50,0.2620379057797519,0.4259025573730469,0.2944766716343963,0.4259025391865521,0.42155554294586184,0.35678668022155763
51,0.25525773655284534,0.41345038414001467,0.31510413691987493,0.4134503785153811,0.5012104988098145,0.35678668022155763
52,0.2565021731636741,0.4087662220001221,0.32286358374981294,0.40876624125912714,0.4250730037689209,0.35678668022155763
53,0.25596202503551135,0.3595491647720337,0.4043935159412084,0.3595491512722333,0.4391876459121704,0.35678668022155763
54,0.2504430250688033,0.42203454971313475,0.3008841024569209,0.42203457203754624,0.426904296875,0.35678668022155763
55,0.24669645049355246,0.38775794506072997,0.3576646083767667,0.3877579426543889,0.47717890739440916,0.35678668022155763
56,0.2444220022721724,0.42198638916015624,0.3009639129096707,0.4219863929439384,0.42899858951568604,0.35678668022155763
57,0.24520158767700195,0.488375186920166,0.19098841136220335,0.48837519041416044,0.5645471811294556,0.35678668022155763
58,0.2894837639548562,0.3831900119781494,0.36523159921628423,0.38318998510716257,0.4051597356796265,0.35678668022155763
59,0.24370154467496005,0.4552393913269043,0.24587915636427782,0.4552393510530692,0.531087064743042,0.35678668022155763
60,0.26950801502574573,0.3692593574523926,0.38830821318036,0.36925934938191174,0.394525933265686,0.35678668022155763
61,0.22872729734940964,0.42805967330932615,0.29090330012330645,0.4280596726771705,0.5053764581680298,0.35678668022155763
62,0.2604434273459695,0.36327927112579345,0.39821446457237697,0.3632792528322284,0.3854900598526001,0.35678668022155763
63,0.2233480540188876,0.40834503173828124,0.3235613650774323,0.4083450123255375,0.5021375894546509,0.35678668022155763
64,0.24659770185297186,0.378512978553772,0.3729792349823696,0.37851297782362964,0.38798232078552247,0.35678668022155763
65,0.22655391693115234,0.42142291069030763,0.3018973369554847,0.4214229138139558,0.5077412366867066,0.35678668022155763
66,0.248065861788663,0.3686093807220459,0.38938491290057475,0.36860937917349473,0.4016575813293457,0.35678668022155763
67,0.23409904133189807,0.437697172164917,0.27493845715285115,0.4376971529495563,0.5235474348068238,0.35678668022155763
68,0.30673594908280805,0.4047239303588867,0.3295597854749124,0.4047239520775179,0.41405999660491943,0.35678668022155763
69,0.2437112114646218,0.3565053462982178,0.409435716446237,0.3565053312993996,0.43188962936401365,0.3565053462982178
70,0.2700353535738858,0.40278940200805663,0.3327644260264565,0.4027894100245362,0.3977132081985474,0.3565053462982178
71,0.2315652153708718,0.3598621368408203,0.40387501426566275,0.3598621546433606,0.4478485584259033,0.3565053462982178
72,0.2593049569563432,0.3978422164916992,0.34095965722159083,0.3978422032704884,0.4078184127807617,0.3565053462982178
73,0.22591144388372247,0.37839446067810056,0.3731755180460944,0.3783944878292118,0.46148793697357177,0.3565053462982178
74,0.247705416245894,0.3879342555999756,0.35737256730913214,0.3879342387841575,0.39625742435455324,0.3565053462982178
75,0.22447726943276144,0.3252363681793213,0.4612339229947552,0.32523636143354223,0.4140691995620728,0.3252363681793213
76,0.24493546919389206,0.3974116325378418,0.3416729475076572,0.39741161205996606,0.4147385835647583,0.3252363681793213
77,0.21986787969415839,0.33007762432098386,0.45321417600036096,0.33007763382131544,0.41332368850708007,0.3252363681793213
78,0.241068189794367,0.39825029373168946,0.34028360700630755,0.39825031380593146,0.4145395040512085,0.3252363681793213
79,0.21511975201693448,0.35709805488586427,0.4084538179466717,0.3570980729528287,0.3843865156173706,0.3252363681793213
80,0.24892267313870517,0.3760255813598633,0.3770996720557245,0.3760255978298801,0.4429673671722412,0.3252363681793213
81,0.23223354599692606,0.4475531101226807,0.2586116891465514,0.44755311613464527,0.4222733974456787,0.3252363681793213
82,0.291463548486883,0.3687252998352051,0.3891928545625979,0.36872531883208237,0.44990627765655516,0.3252363681793213
83,0.22674274444580078,0.43591623306274413,0.2778886515075637,0.43591621216950216,0.41770503520965574,0.3252363681793213
84,0.26689202135259454,0.345605206489563,0.42749218798600297,0.3456051997681698,0.4278522491455078,0.3252363681793213
85,0.22105656970630994,0.41228814125061036,0.31702942139659973,0.4122881440231595,0.39174838066101075,0.3252363681793213
86,0.25303138386119495,0.34760341644287107,0.42418204816941074,0.3476034284535558,0.43620312213897705,0.3252363681793213
87,0.2157670801336115,0.3981580972671509,0.34043636092364804,0.39815810100636784,0.3966600656509399,0.3252363681793213
88,0.24598724191839044,0.37081570625305177,0.38573008005699594,0.3708156883425886,0.45150578022003174,0.3252363681793213
89,0.2160197604786266,0.37047741413116453,0.38629042214867604,0.37047742721065335,0.38510928153991697,0.3252363681793213
90,0.2328040816567161,0.36371417045593263,0.3974940418585643,0.3637141496680442,0.43927512168884275,0.3252363681793213
91,0.2132082852450284,0.4694554328918457,0.22232970250328388,0.4694554255506887,0.43744471073150637,0.3252363681793213
92,0.35501295870000665,0.3606076717376709,0.40264007615475017,0.3606076484577102,0.3803649187088013,0.3252363681793213
93,0.2072908661582253,0.4012269973754883,0.33535256129837543,0.40122703307716845,0.3990872621536255,0.3252363681793213
94,0.2923620614138516,0.34776856899261477,0.4239084843674833,0.3477685704314126,0.3962882995605469,0.3252363681793213
95,0.20580181208523837,0.42229671478271485,0.3004498863846059,0.4222966948055955,0.42748112678527833,0.3252363681793213
96,0.25446870110251685,0.36504175662994387,0.39529483158606626,0.36504174466257383,0.44040281772613527,0.3252363681793213
97,0.2207406217401678,0.37740871906280515,0.3748085094783027,0.377408701577383,0.3965619087219238,0.3252363681793213
98,0.23557749661532315,0.31311445236206054,0.4813142923445649,0.31311446560098377,0.4174815654754639,0.31311445236206054
99,0.2140049717643044,0.3871472358703613,0.35867626663737007,0.3871472359567406,0.40581159591674804,0.31311445236206054
100,0.22610770572315564,0.35922718048095703,0.40492686247547305,0.3592271865205703,0.3906723499298096,0.31311445236206054
101,0.220714655789462,0.35984578132629397,0.40390212239905965,0.35984579030446184,0.388784122467041,0.31311445236206054
102,0.2194280190901323,0.3862478494644165,0.3601661134572838,0.38624786166521974,0.4027426242828369,0.31311445236206054
103,0.2170334295793013,0.36802968978881834,0.3903452535565246,0.3680296513212625,0.4386399745941162,0.31311445236206054
104,0.23234920068220657,0.4145836353302002,0.3132268366189529,0.4145836464497393,0.400887656211853,0.31311445236206054
105,0.24823240800337357,0.36909658908843995,0.38857785893076946,0.3690965726101695,0.45233945846557616,0.31311445236206054
106,0.22282840988852762,0.4113646984100342,0.31855917173696136,0.41136468121464986,0.4004859924316406,0.31311445236206054
107,0.2370226816697554,0.35461404323577883,0.4125687251308212,0.35461403118158613,0.4330295562744141,0.31311445236206054
108,0.22577433152632279,0.42391009330749513,0.29777726426725093,0.4239100738397156,0.4034424304962158,0.31311445236206054
109,0.22057355533946643,0.33938047885894773,0.4378036523884087,0.3393804886988846,0.4394252777099609,0.31311445236206054
110,0.2190300768071955,0.41486473083496095,0.3127612110858765,0.41486473013453634,0.39487524032592775,0.31311445236206054
111,0.2134418487548828,0.3834284782409668,0.3648365236654276,0.3834284799570355,0.47739903926849364,0.31311445236206054
112,0.20944460955533115,0.37815256118774415,0.37357626153502377,0.3781525714210147,0.3900911808013916,0.31311445236206054
113,0.24878597259521484,0.36203804016113283,0.40027054395609885,0.36203806151354456,0.41780872344970704,0.31311445236206054
114,0.22203568978743118,0.36944127082824707,0.38800684075745395,0.3694412785612826,0.4021991491317749,0.31311445236206054
115,0.228514779697765,0.3394096851348877,0.4377552553413697,0.33940970449430097,0.4134654998779297,0.31311445236206054
116,0.2141027884049849,0.3716775417327881,0.3843023683567848,0.37167755359055266,0.40109782218933104,0.31311445236206054
117,0.21722108667547052,0.2847945213317871,0.5282273041269135,0.2847945362156906,0.39785494804382326,0.2847945213317871
118,0.19929940050298517,0.3868249416351318,0.359210182501949,0.38682492751803466,0.41774008274078367,0.2847945213317871
119,0.2160459431734952,0.3201740264892578,0.4696198951020779,0.32017401030997233,0.38843085765838625,0.2847945213317871
120,0.19892168045043945,0.43883533477783204,0.2730529781915617,0.43883535808737406,0.4324127912521362,0.2847945213317871
121,0.32533465732227673,0.3806771278381348,0.3693942177989985,0.38067714144521003,0.4157208681106567,0.2847945213317871
122,0.19456447254527698,0.39887275695800783,0.3392524854226697,0.3988727699077003,0.44117276668548583,0.2847945213317871
123,0.28701370412653143,0.30346131324768066,0.49730513086857364,0.3034612926196246,0.35400245189666746,0.2847945213317871
124,0.20875636014071378,0.37023851871490476,0.38668619503221346,0.37023851140268105,0.4138806343078613,0.2847945213317871
125,0.21937162225896661,0.3771782875061035,0.3751901706147963,0.37717830459317836,0.4508570909500122,0.2847945213317871
126,0.2337325703014027,0.4219017028808594,0.3011042555993214,0.4219016724173798,0.42592358589172363,0.2847945213317871
