epoch,train_loss,test_loss,r2,mse,mae,best_loss
1,0.6086007898504083,0.718488073348999,-0.1902020847908763,0.7184880636503636,0.7380408525466919,0.718488073348999
2,0.630821704864502,0.5023268222808838,0.1678769578856869,0.5023268576719147,0.5447163581848145,0.5023268222808838
3,0.4649555032903498,0.4203055381774902,0.3037482698907582,0.42030556303999445,0.5279729127883911,0.4203055381774902
4,0.4828285737471147,0.490354061126709,0.18771033884390642,0.4903540610666937,0.48988869190216067,0.4203055381774902
5,0.4309411482377486,0.42102274894714353,0.3025602323119201,0.4210227444585712,0.5287906885147095,0.4203055381774902
6,0.42245661128651013,0.47727327346801757,0.2093791556977953,0.4772732687694088,0.4764824867248535,0.4203055381774902
7,0.40583827278830786,0.38000993728637694,0.3704994357345821,0.3800099556751661,0.4812194585800171,0.38000993728637694
8,0.4013770710338246,0.4617798328399658,0.23504462450663877,0.46177982171299164,0.4540477991104126,0.38000993728637694
9,0.37487675926902075,0.3681789398193359,0.390097933897115,0.3681789505247025,0.45989370346069336,0.3681789398193359
10,0.3710174560546875,0.45169801712036134,0.25174541909813475,0.4516980702853971,0.4318681716918945,0.3681789398193359
11,0.3475602323358709,0.3672197341918945,0.3916869289860926,0.3672197234999658,0.4643345832824707,0.3672197341918945
12,0.35397945750843396,0.46514058113098145,0.22947739799064282,0.4651405835957803,0.4496180057525635,0.3672197341918945
13,0.3437631780450994,0.3440223693847656,0.4301141762856282,0.3440223867985196,0.43043007850646975,0.3440223693847656
14,0.33638026497580786,0.4598528861999512,0.23823670231447625,0.4598528633985325,0.43155899047851565,0.3440223693847656
15,0.34160414609042083,0.3937386512756348,0.3477573254846441,0.39373866188867623,0.4803400278091431,0.3440223693847656
16,0.32114282521334564,0.45978574752807616,0.23834788962310338,0.4597857430707336,0.4280975818634033,0.3440223693847656
17,0.3458922126076438,0.3534541606903076,0.4144900614632868,0.35345418006153295,0.41627748012542726,0.3440223693847656
18,0.3095115748318759,0.41756410598754884,0.30828961710774627,0.41756409265442473,0.4151212215423584,0.3440223693847656
19,0.31814497167413885,0.34037725925445556,0.43615243782373203,0.34037727569027537,0.36759095191955565,0.34037725925445556
