epoch,train_loss,test_loss,r2,mse,mae,best_loss
1,5.271231278410597,0.6225334160200512,-0.04479842807655987,0.622533415832848,0.6496137881096993,0.6225334160200512
2,0.7977077137928478,0.5959031700177957,-0.00010485880285937554,0.5959031686980581,0.5912418183479601,0.5959031700177957
3,0.6638976914888727,0.5954218338464052,0.0007029550447485988,0.595421840338066,0.6262822333182997,0.5954218338464052
4,0.6602583166094934,0.5943368009028543,0.0025240055501463132,0.5943367843492124,0.6300258236076995,0.5943368009028543
5,0.6563500751369176,0.5938099986724271,0.0034080677850617525,0.5938100240975493,0.6369503254198846,0.5938099986724271
6,0.6061725948097546,0.5457616562151727,0.08404768904032123,0.545761656563228,0.6248724114803867,0.5457616562151727
7,0.6165288491609038,0.5071632218269901,0.14882746360958843,0.5071632310145512,0.5818789132678782,0.5071632218269901
8,0.6379997238858055,0.5039554224669478,0.15421115138876318,0.5039554107758499,0.5449977285079374,0.5039554224669478
9,0.5097007605865711,0.43302773382827525,0.2732491522778182,0.4330277262426694,0.537903792985523,0.43302773382827525
10,0.522175900505396,0.46685728953994865,0.21647298133348625,0.46685727908852676,0.588907893377406,0.43302773382827525
11,0.560216981339394,0.42995497106595804,0.27840616694941156,0.4299549670646934,0.5308967219054244,0.42995497106595804
12,0.5600022404147368,0.5052874215686595,0.15197568013718665,0.5052873955078733,0.6194998107793677,0.42995497106595804
13,0.506890935954449,0.44811952933100346,0.24792055783069844,0.44811953342354216,0.5800817358584804,0.42995497106595804
14,0.4619367937600845,0.425892201088767,0.2852246646569403,0.425892228688899,0.5651508251219305,0.425892201088767
15,0.4507780511870639,0.3753146272124225,0.3701091051563469,0.37531462512910163,0.49449201030585604,0.3753146272124225
16,0.44207791982817385,0.3990706714965005,0.3302393030502927,0.3990706755084604,0.48442276743532137,0.3753146272124225
17,0.4172474988139818,0.36319890800323196,0.3904429340681532,0.36319890248896386,0.4739095054509986,0.36319890800323196
18,0.3999918152256675,0.3507478410051069,0.4113395618359884,0.3507478413903682,0.4875256414631851,0.3507478410051069
19,0.3673434196841019,0.3640834757389913,0.3889583586175456,0.3640834729491528,0.45610410020551606,0.3507478410051069
20,0.4340086395807242,0.3427564479012526,0.42475153721908343,0.3427564407297879,0.4577417191658311,0.3427564479012526
21,0.40854284093984616,0.3367529718191114,0.4348271692177458,0.33675296921198583,0.47593718812665864,0.3367529718191114
22,0.4062619245689334,0.3446907232735903,0.42150521773779104,0.34469072996804234,0.4735431489143663,0.3367529718191114
23,0.36357485550353846,0.30926891046625965,0.48095368642604086,0.30926891339174833,0.4421136470241401,0.30926891046625965
24,0.39317735764209855,0.32291618740285627,0.4580494476616075,0.3229161908109186,0.4559754706521071,0.30926891046625965
25,0.382452551847398,0.32808760331787223,0.44937028376763666,0.32808758981027736,0.4649581727180772,0.30926891046625965
26,0.33052195887933655,0.3469522292832382,0.4177097390429848,0.3469522306107533,0.4430552912122421,0.30926891046625965
27,0.3454452422435654,0.34813075211211925,0.41573180670984955,0.3481307631760251,0.48548854944360165,0.30926891046625965
28,0.34313552151098403,0.4025675067464814,0.3243705792116375,0.4025674999673023,0.472757718035283,0.30926891046625965
29,0.34270603238171293,0.2995415989679235,0.4972790473930372,0.2995415990559119,0.4404922805669654,0.2995415989679235
30,0.3458004632776728,0.27636810215829893,0.5361711162322594,0.2763681219404648,0.4189274766062962,0.27636810215829893
31,0.3072191550632571,0.248926310138848,0.5822267410874964,0.24892630666875773,0.38744202096953645,0.248926310138848
32,0.3148090424832901,0.28685099523486074,0.5185776776795519,0.2868510084993827,0.4404678781523959,0.248926310138848
33,0.32607368294519323,0.25673064566750564,0.5691287198442376,0.2567306406781687,0.3921470314491796,0.248926310138848
34,0.3061924894751888,0.28858725942728175,0.5156637513522198,0.2885872443715776,0.400607367508284,0.248926310138848
35,0.2945571370403882,0.23441709543912465,0.6065775718572415,0.23441709087163531,0.3562490594296055,0.23441709543912465
36,0.31024815087807794,0.38589424941375966,0.3523532837146123,0.3858942660205896,0.5219487597924153,0.23441709543912465
37,0.292485734585284,0.28183573165922676,0.5269948335515058,0.28183572454053185,0.4317640129846471,0.23441709543912465
38,0.2848384697827573,0.2634735367907823,0.5578120818715023,0.26347355405130635,0.3916134615890852,0.23441709543912465
39,0.29473831817394,0.22239554656370905,0.6267533443567138,0.2223955446732115,0.3515726300596281,0.22239554656370905
40,0.27431776566056504,0.2680017820751394,0.5502123562297037,0.26800177981815715,0.40452774790407137,0.22239554656370905
41,0.25972338628728475,0.25386993621141857,0.5739298302869849,0.2538699437213246,0.40707505932291044,0.22239554656370905
42,0.277465440945872,0.2387557193523145,0.5992960310853962,0.23875572914616652,0.3713912381470658,0.22239554656370905
43,0.25514003116261463,0.22203604319623407,0.6273566991973205,0.22203604130893712,0.3625808781339922,0.22203604319623407
44,0.2483890667317579,0.2091319943202361,0.6490135677082841,0.20913199784172667,0.34988056066382023,0.2091319943202361
45,0.2609241362645325,0.21422744457048315,0.640461879410158,0.2142274416941558,0.34741952401081116,0.2091319943202361
46,0.2453020531004824,0.20946906950637584,0.6484478593585807,0.2094690698949019,0.3532613761552418,0.2091319943202361
47,0.25327576551526354,0.25582630534208456,0.5706464790578736,0.2558262979817349,0.4101240944316369,0.2091319943202361
48,0.23644280292100073,0.22834692084948524,0.6167651398968209,0.22834692330602696,0.37250178824854263,0.2091319943202361
49,0.2529204152619262,0.23468189840098375,0.6061331478347634,0.23468189678764428,0.36459079771551467,0.2091319943202361
50,0.23362645423442657,0.23396895586989308,0.6073296852197152,0.23396895112711427,0.35775637444649033,0.2091319943202361
51,0.23118436205073672,0.21302292558528085,0.6424834294814121,0.2130229199057264,0.34568552388489704,0.2091319943202361
52,0.22633100708629036,0.2943622137754018,0.5059716047302221,0.2943622196981129,0.42663401319780425,0.2091319943202361
53,0.23892164917898137,0.22074703542330792,0.6295200328436308,0.2207470390973784,0.35420535720941676,0.2091319943202361
54,0.26588771422097396,0.22027488547654553,0.6303124398367617,0.22027489076818182,0.35217122449219684,0.2091319943202361
55,0.2383296216717203,0.23972532858375376,0.5976687487267419,0.23972533018885048,0.37348904136482997,0.2091319943202361
56,0.26482010049472127,0.23668894854210715,0.6027647132148028,0.236688947194328,0.36866981200589477,0.2091319943202361
57,0.2263089868353018,0.22964211570397589,0.6145914267056413,0.22964211007275787,0.36735676991120547,0.2091319943202361
58,0.2174030883116071,0.29841262921122197,0.4991737971071053,0.2984126300797443,0.4372284066586094,0.2091319943202361
59,0.2031393762965441,0.20666701938132293,0.653150545413357,0.20666701819325556,0.35652389235168924,0.20666701938132293
60,0.24270323922413703,0.2574876242011558,0.567858267994666,0.2574876275842661,0.4098861235698671,0.20666701938132293
61,0.22446069887272882,0.22492073726563053,0.6225153080025982,0.22492073917681388,0.3574102452693095,0.20666701938132293
62,0.20828485205782177,0.22387494112699086,0.6242704792105536,0.22387493675397588,0.3740148416912283,0.20666701938132293
63,0.2035474813621463,0.2212644751745326,0.6286516158249934,0.22126447729258608,0.355785027715086,0.20666701938132293
64,0.1917341542102403,0.21048958246944516,0.6467351223109439,0.21048958831839515,0.34847569647636123,0.20666701938132293
